id,ts,market,contract_type,algorithm,signal,stake,entry_price,exit_price,pnl,result,balance_after,contract_id,duration_ticks,notes
188,2026-04-03T03:45:34.393185,1HZ10V,DIGITMATCH,Digit 8 underrepresented at 4.0% (expected 10%),8,1.0,9787.32,,,CANCELLED,,,,Request 12 timed out
187,2026-04-03T03:45:16.640088,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 6.0% (expected 10%),1,1.0,9788.99,,,CANCELLED,,,,Request 8 timed out
186,2026-04-03T03:44:56.456439,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 6.0% (expected 10%),1,1.0,9788.72,,,CANCELLED,,,,Request 6 timed out
185,2026-04-03T03:44:55.743139,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 6.0% (expected 10%),1,1.0,9788.61,,,CANCELLED,,,,WebSocket is not connected
184,2026-04-03T03:44:55.699474,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 5.0% (expected 10%),1,1.0,9788.75,,,CANCELLED,,,,WebSocket is not connected
183,2026-04-03T03:44:55.649444,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 5.0% (expected 10%),1,1.0,9788.75,,,CANCELLED,,,,WebSocket is not connected
182,2026-04-03T03:44:55.596192,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 5.0% (expected 10%),1,1.0,9788.88,,,CANCELLED,,,,WebSocket is not connected
181,2026-04-03T03:44:55.532647,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 5.0% (expected 10%),1,1.0,9788.86,,,CANCELLED,,,,WebSocket is not connected
180,2026-04-03T03:44:55.479491,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 6.0% (expected 10%),1,1.0,9789.04,,,CANCELLED,,,,WebSocket is not connected
179,2026-04-03T03:44:55.415697,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 6.0% (expected 10%),1,1.0,9789.03,,,CANCELLED,,,,WebSocket is not connected
178,2026-04-03T03:44:55.359087,1HZ10V,DIGITMATCH,Digit 1 underrepresented at 6.0% (expected 10%),1,1.0,9789.05,,,CANCELLED,,,,WebSocket is not connected
177,2026-04-03T03:44:55.307216,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.04,,,CANCELLED,,,,WebSocket is not connected
176,2026-04-03T03:44:55.243046,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.02,,,CANCELLED,,,,WebSocket is not connected
175,2026-04-03T03:44:55.187119,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9788.85,,,CANCELLED,,,,WebSocket is not connected
174,2026-04-03T03:44:55.141632,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.19,,,CANCELLED,,,,WebSocket is not connected
173,2026-04-03T03:44:55.087074,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 5.0% (expected 10%),9,1.0,9789.1,,,CANCELLED,,,,WebSocket is not connected
172,2026-04-03T03:44:55.018667,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 5.0% (expected 10%),9,1.0,9789.05,,,CANCELLED,,,,WebSocket is not connected
171,2026-04-03T03:44:54.965128,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 5.0% (expected 10%),9,1.0,9788.99,,,CANCELLED,,,,WebSocket is not connected
170,2026-04-03T03:44:54.910166,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 5.0% (expected 10%),9,1.0,9789.16,,,CANCELLED,,,,WebSocket is not connected
169,2026-04-03T03:44:54.860551,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.26,,,CANCELLED,,,,WebSocket is not connected
168,2026-04-03T03:44:54.793863,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.24,,,CANCELLED,,,,WebSocket is not connected
167,2026-04-03T03:44:54.710619,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.46,,,CANCELLED,,,,WebSocket is not connected
166,2026-04-03T03:44:54.663800,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.66,,,CANCELLED,,,,WebSocket is not connected
165,2026-04-03T03:44:54.611357,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.26,,,CANCELLED,,,,WebSocket is not connected
164,2026-04-03T03:44:34.538378,1HZ10V,DIGITMATCH,Digit 9 underrepresented at 6.0% (expected 10%),9,1.0,9789.5,,,CANCELLED,,,,Request 4 timed out
163,2026-04-03T03:37:53.279095,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9791.05,,,,,,,
162,2026-04-03T03:37:53.248073,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9791.03,,,,,,,
161,2026-04-03T03:37:53.229859,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.91,,,,,,,
160,2026-04-03T03:37:53.197373,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9791.03,,,,,,,
159,2026-04-03T03:37:50.459362,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9791.04,,,,,,,
158,2026-04-03T03:37:48.258452,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.91,,,CANCELLED,,,,WebSocket is not connected
157,2026-04-03T03:37:48.237873,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9791.03,,,CANCELLED,,,,WebSocket is not connected
156,2026-04-03T03:37:48.218873,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.74,,,CANCELLED,,,,WebSocket is not connected
155,2026-04-03T03:37:48.185851,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.86,,,CANCELLED,,,,WebSocket is not connected
154,2026-04-03T03:37:48.167775,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.8,,,CANCELLED,,,,WebSocket is not connected
153,2026-04-03T03:37:48.141739,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.86,,,CANCELLED,,,,WebSocket is not connected
152,2026-04-03T03:37:48.118708,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.59,,,CANCELLED,,,,WebSocket is not connected
151,2026-04-03T03:37:48.090772,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.83,,,CANCELLED,,,,WebSocket is not connected
150,2026-04-03T03:37:48.050508,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.75,,,CANCELLED,,,,WebSocket is not connected
149,2026-04-03T03:37:48.027490,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.83,,,CANCELLED,,,,WebSocket is not connected
148,2026-04-03T03:37:48.002776,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.39,,,CANCELLED,,,,WebSocket is not connected
147,2026-04-03T03:37:47.978784,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.64,,,CANCELLED,,,,WebSocket is not connected
146,2026-04-03T03:37:47.957946,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.72,,,CANCELLED,,,,WebSocket is not connected
145,2026-04-03T03:37:47.934194,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.64,,,CANCELLED,,,,WebSocket is not connected
144,2026-04-03T03:37:47.909381,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.29,,,CANCELLED,,,,WebSocket is not connected
143,2026-04-03T03:37:47.880168,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.54,,,CANCELLED,,,,WebSocket is not connected
142,2026-04-03T03:37:47.853152,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.75,,,CANCELLED,,,,WebSocket is not connected
141,2026-04-03T03:37:47.828563,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.54,,,CANCELLED,,,,WebSocket is not connected
140,2026-04-03T03:37:47.805460,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9790.47,,,CANCELLED,,,,WebSocket is not connected
139,2026-04-03T03:37:47.784429,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.68,,,CANCELLED,,,,WebSocket is not connected
138,2026-04-03T03:37:47.755754,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.74,,,CANCELLED,,,,WebSocket is not connected
137,2026-04-03T03:37:47.723968,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.68,,,CANCELLED,,,,WebSocket is not connected
136,2026-04-03T03:37:47.703996,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.31,,,CANCELLED,,,,WebSocket is not connected
135,2026-04-03T03:37:47.672461,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.56,,,CANCELLED,,,,WebSocket is not connected
134,2026-04-03T03:37:47.647770,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.68,,,CANCELLED,,,,WebSocket is not connected
133,2026-04-03T03:37:47.616443,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.56,,,CANCELLED,,,,WebSocket is not connected
132,2026-04-03T03:37:47.593930,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.21,,,CANCELLED,,,,WebSocket is not connected
131,2026-04-03T03:37:47.553839,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.86,,,CANCELLED,,,,WebSocket is not connected
130,2026-04-03T03:37:47.485809,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.91,,,CANCELLED,,,,WebSocket is not connected
129,2026-04-03T03:37:47.437684,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.74,,,CANCELLED,,,,WebSocket is not connected
128,2026-04-03T03:37:29.536735,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.56,,,CANCELLED,,,,WebSocket is not connected
127,2026-04-03T03:37:29.515981,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.39,,,CANCELLED,,,,WebSocket is not connected
126,2026-04-03T03:37:29.497701,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.56,,,CANCELLED,,,,WebSocket is not connected
125,2026-04-03T03:37:27.354860,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9790.59,,,CANCELLED,,,,Request 18 timed out
124,2026-04-03T03:37:25.463456,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.7,,,CANCELLED,,,,WebSocket is not connected
123,2026-04-03T03:37:25.441471,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.61,,,CANCELLED,,,,WebSocket is not connected
122,2026-04-03T03:37:25.401018,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.7,,,CANCELLED,,,,WebSocket is not connected
121,2026-04-03T03:37:25.383086,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.98,,,CANCELLED,,,,WebSocket is not connected
120,2026-04-03T03:37:25.363708,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.52,,,CANCELLED,,,,WebSocket is not connected
119,2026-04-03T03:37:25.335083,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.98,,,CANCELLED,,,,WebSocket is not connected
118,2026-04-03T03:37:25.314339,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.68,,,CANCELLED,,,,WebSocket is not connected
117,2026-04-03T03:37:25.294044,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.64,,,CANCELLED,,,,WebSocket is not connected
116,2026-04-03T03:37:25.263065,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.68,,,CANCELLED,,,,WebSocket is not connected
115,2026-04-03T03:37:25.240670,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.02,,,CANCELLED,,,,WebSocket is not connected
114,2026-04-03T03:37:25.219026,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.88,,,CANCELLED,,,,WebSocket is not connected
113,2026-04-03T03:37:25.172493,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.02,,,CANCELLED,,,,WebSocket is not connected
112,2026-04-03T03:37:25.152517,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.05,,,CANCELLED,,,,WebSocket is not connected
111,2026-04-03T03:37:25.121849,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.69,,,CANCELLED,,,,WebSocket is not connected
110,2026-04-03T03:37:25.104100,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.05,,,CANCELLED,,,,WebSocket is not connected
109,2026-04-03T03:37:25.078148,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.21,,,CANCELLED,,,,WebSocket is not connected
108,2026-04-03T03:37:25.046301,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.1,,,CANCELLED,,,,WebSocket is not connected
107,2026-04-03T03:37:25.021723,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.21,,,CANCELLED,,,,WebSocket is not connected
106,2026-04-03T03:37:24.999873,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.21,,,CANCELLED,,,,WebSocket is not connected
105,2026-04-03T03:37:24.970829,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9790.9,,,CANCELLED,,,,WebSocket is not connected
104,2026-04-03T03:37:24.933017,1HZ10V,ACCU,Calm for 8+ ticks (post-spike) | ATR=0.17500,None,1.0,9791.21,,,CANCELLED,,,,WebSocket is not connected
103,2026-04-03T03:37:24.899390,1HZ10V,ACCU,Calm for 8+ ticks (post-spike) | ATR=0.17850,None,1.0,9791.12,,,CANCELLED,,,,WebSocket is not connected
102,2026-04-03T03:37:24.811880,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 2.0% (expected 10%),7,1.0,9791.02,,,CANCELLED,,,,WebSocket is not connected
101,2026-04-03T03:37:24.765237,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9791.2,,,CANCELLED,,,,WebSocket is not connected
100,2026-04-03T03:37:24.716222,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 3.0% (expected 10%),7,1.0,9791.09,,,CANCELLED,,,,WebSocket is not connected
99,2026-04-03T03:37:24.669068,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 4.0% (expected 10%),7,1.0,9791.03,,,CANCELLED,,,,WebSocket is not connected
98,2026-04-03T03:37:24.627710,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 5.0% (expected 10%),7,1.0,9791.03,,,CANCELLED,,,,WebSocket is not connected
97,2026-04-03T03:37:24.580038,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 6.0% (expected 10%),7,1.0,9790.86,,,CANCELLED,,,,WebSocket is not connected
96,2026-04-03T03:37:24.533788,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 6.0% (expected 10%),7,1.0,9790.83,,,CANCELLED,,,,WebSocket is not connected
95,2026-04-03T03:37:24.481354,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 6.0% (expected 10%),7,1.0,9790.64,,,CANCELLED,,,,WebSocket is not connected
94,2026-04-03T03:37:12.573583,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 6.0% (expected 10%),7,1.0,9791.2,,,CANCELLED,,,,WebSocket is not connected
93,2026-04-03T03:37:12.546571,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 6.0% (expected 10%),7,1.0,9791.2,,,CANCELLED,,,,WebSocket is not connected
92,2026-04-03T03:37:04.400314,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 6.0% (expected 10%),7,1.0,9790.54,,,CANCELLED,,,,Request 12 timed out
91,2026-04-03T03:36:52.468923,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 6.0% (expected 10%),7,1.0,9791.36,,,CANCELLED,,,,Request 8 timed out
90,2026-04-03T03:36:52.463890,1HZ10V,DIGITMATCH,Digit 7 underrepresented at 6.0% (expected 10%),7,1.0,9791.36,,,CANCELLED,,,,Request 7 timed out
89,2026-04-03T03:34:26.751702,1HZ10V,ACCU,Calm for 8+ ticks (post-spike) | ATR=0.10650,None,1.0,9794.69,,,,,,,
88,2026-04-03T03:34:26.728492,1HZ10V,ACCU,Calm for 8+ ticks (post-spike) | ATR=0.11350,None,1.0,9794.69,,,,,,,
87,2026-04-03T03:34:26.703113,1HZ10V,ACCU,Calm for 8+ ticks (post-spike) | ATR=0.11550,None,1.0,9794.69,,,,,,,
86,2026-04-03T03:34:26.669260,1HZ10V,DIGITDIFF,Digit 9 overrepresented at 15.0% — DIFFER,9,1.0,9794.69,,,,,,,
85,2026-04-03T03:34:26.635754,1HZ10V,DIGITDIFF,Digit 9 overrepresented at 14.0% — DIFFER,9,1.0,9794.69,,,,,,,
84,2026-04-03T03:34:26.615164,1HZ10V,DIGITDIFF,Digit 9 overrepresented at 13.0% — DIFFER,9,1.0,9794.69,,,,,,,
83,2026-04-03T03:34:26.602440,1HZ10V,ACCU,Calm for 8+ ticks (post-spike) | ATR=0.15300,None,1.0,9794.69,,,,,,,
82,2026-04-03T03:34:26.567503,1HZ10V,ACCU,Calm for 8+ ticks (post-spike) | ATR=0.16150,None,1.0,9794.69,,,,,,,
81,2026-04-03T03:34:26.542365,1HZ10V,ACCU,Calm for 8+ ticks (post-spike) | ATR=0.16500,None,1.0,9794.69,,,,,,,
